"ID","ElectDistrict","Party","Age","Gender","Independent","Region","EduLvl","RegElected","MP","EuroMP","Q1.IncomeDiff","Q2.GayAdoption","Q3.NuclearPow","Q4.ChildAlw","Q5.SeniorCare","Q6.RetireAge","Q7.ExtWCareer","Q8.BendIndex","Q9.CutPblExpend","Q10.GreekDebt","Q11.TransacTax","Q12.TaxInc","Q13.TaxDeduc","Q14.MortDeduc","Q15.RealEstTax","Q16.Conscript","Q17.NATO","Q18.HumRight","Q19.LandOwn","Q20.DvlAid","Q22.Guns","Q23.VolDomLng","Q24.Suvivirsi","Q25.Immigration","Q26.SaimaaSeal","Q27.MunOutsource","Q28.MunNb","Q29.CptRegMerger","Q30.EqlTransfer","CountAnsw","Q21.Fb.Bolivia","Q21.Fb.Brasilia","Q21.Fb.UK","Q21.Fb.Spain","Q21.Fb.Ghana","Q21.Fb.India","Q21.Fb.Iran","Q21.Fb.Island","Q21.Fb.Israel","Q21.Fb.Italy","Q21.Fb.Canada","Q21.Fb.China","Q21.Fb.Cuba","Q21.Fb.Norway","Q21.Fb.Poland","Q21.Fb.France","Q21.Fb.Sweden","Q21.Fb.Germany","Q21.Fb.Tanzania","Q21.Fb.Danemark","Q21.Fb.Tunisia","Q21.Fb.Turkey","Q21.Fb.Russia","Q21.Fb.Estonia","Q21.Fb.USA","CountQ21.Fb","Q31.GvtPrt.IPU","Q31.GvtPrt.KES","Q31.GvtPrt.KOK","Q31.GvtPrt.KA","Q31.GvtPrt.KD","Q31.GvtPrt.KTP","Q31.GvtPrt.M2011","Q31.GvtPrt.PS","Q31.GvtPrt.PIR","Q31.GvtPrt.RKP","Q31.GvtPrt.SDP","Q31.GvtPrt.SEN","Q31.GvtPrt.SKP","Q31.GvtPrt.STP","Q31.GvtPrt.VP","Q31.GvtPrt.VAS","Q31.GvtPrt.VIHR","CountQ31.GvtPrt","W1.IncomeDiff","W2.GayAdoption","W3.NuclearPow","W4.ChildAlw","W5.SeniorCare","W6.RetireAge","W7.ExtWCareer","W8.BendIndex","W9.CutPblExpend","W10.GreekDebt","W11.TransacTax","W12.TaxInc","W13.TaxDeduc","W14.MortDeduc","W15.RealEstTax","W16.Conscript","W17.NATO","W18.HumRight","W19.LandOwn","W20.DvlAid","W21.FBCountry","W22.Guns","W23.VolDomLng","W24.Suvivirsi","W25.Immigration","W26.SaimaaSeal","W27.MunOutsource","W28.MunNb","W29.CptRegMerger","W30.EqlTransfer","W31.GvtPrt","CountNegW","CountPosW","Cluster"
"Lankia Outi","Uusimaa","KESK",31,"F",0,"Uusimaa",6,0,0,0,"ReducSlight","1","0","NoImpact","Yes","Keep","NotAny","Keep","CutBusiness","FinInterest","YesAlways","CapIncome","UnionFees","Keep","0","Keep","Never","YesHumRight","ResRussian","GrowMod","Keep","1","YesTrad","Fine","LocNetBan","NoInc","230","VoluntCoop","Keep",29,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0",3,"0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",3,"1","0","0","1","0","1","0","0","0","0","-1","1","0","0","0","0","1","0","0","0","-1","0","-1","0","0","0","0","0","0","0","-1",4,5,2
"Lankinen Vesa","C-Finland","SKP",50,"M",0,"C-Finland",5,1,0,0,"ReducMuch","1","0","NoImpact","Yes","Reduce","NotAny","IncomePrior","RedMilitary","QuitEuro","YesAlways","CapIncome","TFHomeSeller","Keep","0","Select","Never","NoFinance","NoRestrict","Keep","BanHandG","1","0","TooStrict","LocNetBan","Reduce","290","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0",3,"0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0",3,"1","0","1","1","1","0","0","1","1","1","1","1","0","0","-1","0","1","1","-1","1","-1","1","0","0","0","0","1","1","-1","0","0",4,15,1
"Lanne Viveka","Satakunta","KESK",36,"F",0,"Satakunta",6,0,0,0,"ReducSlight","1","0","NoImpact","Yes","Keep","NotAny","PricePrior","Other","FinInterest","YesIfOther","CapIncome","UnionFees","RemGrad","0","Keep","NotSoon","YesWithEU","ResAllForeign","GrowMod","Keep","1","YesTrad","Fine","Keep","NoneOfThese","400","VoluntCoop","MoreEq",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0",3,"0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",3,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,1,3
"Lansimies Anna-Maria","Kymi","KOK",36,"F",0,"Kymenlaakso",6,0,0,0,"GrowMod","1","1","NoImpact","Yes","Keep","NotAny","IncSligh","CutBusiness","FinInterest","YesIfOther","CapIncome","NoneOfThese","Keep","0","Keep","YesNotSoon","YesWithEU","NoRestrict","GrowMod","Keep","0","YesTrad","Fine","LocNetBan","IncAndLearn","230","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0",3,"0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0",3,"0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,4,3
"Lansipuro Janne","Uusimaa","VIHR",37,"M",0,"Uusimaa",4,1,0,0,"ReducMuch","1","0","NoImpact","Yes","RaiseByOne","IncAge","Keep","RedMilitary","Support","YesAlways","Energy","TFHomeSeller","Remove","0","Volunteer","Never","YesHumRight","NoRestrict","Keep","BanHandG","0","0","TooStrict","WNetBandAndBuild","NoInc","0","Must","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0",3,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1",3,"1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","-1","0","0","0","1","1","1","1","0","0","0",1,10,2
"Lansmans Liisa","Kymi","KESK",42,"F",0,"Kymenlaakso",4,0,0,0,"ReducMuch","0","0","Adjust","NoRecommend","Keep","NotAny","IncSligh","Other","FinInterest","YesAlways","CapIncome","NoneOfThese","Keep","0","Keep","NotSoon","YesHumRight","ResRussian","GrowMod","Keep","0","YesTrad","Fine","LocNetBan","NoInc","230","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0",3,"0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0",3,"1","-1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0",1,5,3
"Lapintie Annika","Finland Proper","VAS",56,"F",0,"W-Finland",6,1,1,0,"ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","Fifty","RedMilitary","SuppWasMstk","YesAlways","CapIncome","HouseHDed","RemGrad","1","Select","Never","YesHumRight","NoRestrict","Keep","BanHandG","0","YesIfOpt","Fine","WNetBandAndBuild","Reduce","290","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0",3,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1",3,"1","0","1","1","1","1","1","1","0","1","0","1","-1","-1","-1","-1","1","0","-1","1","-1","0","1","-1","-1","1","1","-1","-1","0","1",10,15,1
"Lappalainen Petri","Vaasa","VIHR",30,"M",0,"N-Ostrobothnia",5,0,0,0,"ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","IncSligh","RedMilitary","FinInterest","YesAlways","CapIncome","TFHomeSeller","RemGrad","1","Volunteer","Never","YesHumRight","NoRestrict","Keep","BanHandG","1","0","Fine","LocNetBan","Reduce","0","VoluntCoop","Keep",29,"0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",3,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1",3,"1","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","1","0","1","-1","0","-1","0","0","-1","0","1","0","-1","-1","0","0",7,4,4
"Lappalainen Tapani","N-Savonia","KD",44,"M",0,"N-Savonia",3,0,0,0,"ReducMuch","0","1","Adjust","Yes","Reduce","NotAny","Fifty","Other","SuppWasMstk","Never","CapIncome","NoneOfThese","Extend","0","Keep","Never","YesHumRight","ResAllForeign","GrowMod","Keep","1","YesTrad","TooStrict","Keep","Reduce","400","Keep","Keep",29,"0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",3,"0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0",3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,3
"Lappalainen Vesa","Helsinki","KESK",56,"M",0,"Uusimaa",3,0,0,0,"ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","PricePrior","NoCut","FinInterest","YesAlways","CapIncome","TFHomeSeller","Keep","1","Keep","Never","YesHumRight","ResAllForeign","GrowMod","Keep","1","YesTrad","TooLoose","LocNetBan","Reduce","290","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0",3,"0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1",3,"1","0","1","1","1","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,7,2
"Lappi Jussi-Petteri","Helsinki","SKP",28,"M",0,"Uusimaa",3,0,0,0,"ReducMuch","1","0","Keep","Yes","Keep","NotAny","Fifty","NoCut","QuitEuro","YesAlways","CapIncome","NoneOfThese","Keep","0","Keep","Never","YesHumRight","ResAllForeign","Keep","BanHomeStrg","0","YesIfOpt","TooStrict","WNetBandAndBuild","Reduce","340","NewCouncil","RemEq",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0",3,"1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0",3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,3
"Larikka Jari","Kymi","KOK",46,"M",0,"Kymenlaakso",3,1,1,0,"ReducSlight","1","1","Keep","NoRecommend","RaiseByOne","RemAllowance","Keep","Other","FinInterest","YesIfOther","VAT","UnionFees","Keep","1","Keep","YesNotSoon","YesWithEU","NoRestrict","GrowMod","Keep","1","YesTrad","Fine","Keep","IncAndLearn","0","VoluntCoop","RemEq",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0",3,"0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0",3,"1","-1","0","-1","0","1","1","0","0","1","0","0","0","0","-1","0","-1","-1","-1","0","-1","0","-1","-1","0","0","1","0","0","0","0",9,5,4
"Latikka Timo","Helsinki","KESK",39,"M",0,"Uusimaa",6,0,0,0,"Approp","1","0","Adjust","Yes","Keep","NotAny","IncSligh","DropDaycare","FinInterest","YesAlways","CapIncome","NoneOfThese","Keep","0","Keep","NotSoon","YesHumRight","ResRussian","GrowMod","Keep","1","YesIfOpt","Fine","LocNetBan","NoInc","290","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1",3,"0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0",3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,3
"Lattu Antero","Kymi","SDP",57,"M",0,"S-Karelia",5,1,0,0,"ReducSlight","0","1","Remove","NoRecommend","Keep","RemPartTime","IncSligh","RemAllowance","DebtRestruct","YesIfOther","CapIncome","TFHomeSeller","Keep","1","Keep","YesIfSwe","YesHumRight","ResRussian","Remove","Keep","1","YesTrad","Fine","Keep","IncAndLearn","0","Must","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0",3,"0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0",3,"1","1","0","1","1","0","0","1","0","0","1","1","0","1","0","1","1","1","1","0","0","0","1","1","1","0","1","1","0","0","1",0,18,1
"Latva-Rasku Paavo","Vaasa","KESK",66,"M",0,"S-Ostrobothnia",6,0,0,0,"ReducSlight","0","0","NoImpact","NoRecommend","Keep","NotAny","IncSligh","RedDvlAid","FinInterest","YesIfOther","CapIncome","NoneOfThese","Keep","0","Keep","NotSoon","YesWithEU","ResRussian","GrowMod","Keep","1","YesTrad","TooLoose","Keep","IncAndLearn","340","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0",3,"0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0",3,"1","-1","1","1","1","1","1","1","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","1","0","0","1","1","1","1","1",1,17,1
"Laukkanen Aija","S-Savonia","KOK",46,"F",0,"S-Savonia",5,0,0,0,"ReducSlight","1","0","NoImpact","Yes","Keep","NotAny","IncSligh","RedMilitary","FinInterest","YesAlways","CapIncome","TFHomeSeller","Keep","1","Volunteer","YesNotSoon","YesHumRight","ResAllForeign","NoIncrease","BanHomeStrg","0","YesTrad","Fine","Keep","IncAndLearn","170","NewCouncil","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1",3,"0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0",3,"-1","-1","-1","1","1","1","1","0","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",6,4,2
"Laukkanen Markku","Kymi","KESK",60,"M",0,"Kymenlaakso",6,1,1,0,"ReducSlight","0","1","Adjust","Yes","Keep","NotAny","IncSligh","Other","FinInterest","YesIfOther","VAT","NoneOfThese","Keep","0","Select","NotSoon","YesHumRight","ResRussian","GrowMod","Loosen","1","YesTrad","Fine","Keep","IncAndLearn","170","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0",3,"0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0",3,"0","-1","0","0","1","1","1","1","1","1","1","1","0","1","1","1","1","0","0","0","0","1","0","1","0","0","1","0","0","0","1",1,16,1
"Laulainen Arja","Satakunta","SDP",45,"F",0,"Satakunta",6,1,0,0,"ReducMuch","1","1","NoImpact","Yes","Keep","NotAny","IncSligh","RedMilitary","FinInterest","YesIfOther","CapIncome","NoneOfThese","Keep","1","Select","NotSoon","YesHumRight","ResRussian","GrowMod","BanHomeStrg","1","YesTrad","Fine","Keep","NoInc","170","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0",3,"0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0",3,"1","0","0","1","1","1","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0",0,11,2
"Laulumaa Janne","Finland Proper","SDP",34,"M",0,"W-Finland",3,1,0,0,"ReducMuch","0","1","Adjust","Yes","Keep","NotAny","IncomePrior","CutBusiness","FinInterest","YesAlways","CapIncome","NoneOfThese","Keep","1","Keep","Never","YesHumRight","ResRussian","GrowMod","BanHomeStrg","1","YesIfOpt","TooLoose","Keep","NoInc","290","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0",3,"0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0",3,"1","0","0","1","1","1","1","0","0","0","1","0","0","0","-1","0","1","0","0","0","0","0","0","0","0","-1","0","0","1","0","0",2,8,2
"Launokari Lea","Uusimaa","IPU",66,"F",0,"Uusimaa",4,0,0,0,"ReducMuch","1","0","NoImpact","NoRecommend","Keep","NotAny","PricePrior","RedMilitary","QuitEuro","YesAlways","CapIncome","TFHomeSeller","Keep","1","Quit","Never","YesHumRight","NoRestrict","Keep","BanHandG","0","YesTrad","Fine","WNetBan","Reduce","290","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0",3,"1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",3,"1","0","1","1","0","1","1","0","0","1","0","1","1","0","0","1","1","1","-1","1","-1","0","1","1","0","1","1","1","1","1","-1",3,19,1
"Laurikainen Markku","Uusimaa","PIR",27,"M",0,"S-Karelia",0,0,0,0,"ReducSlight","1","1","Remove","Yes","Keep","NotAny","PricePrior","RemAllowance","FinInterest","Never","Income","TFHousingB","Keep","0","Volunteer","NotSoon","YesHumRight","ResRussian","GrowMod","BanHomeStrg","1","YesIfOpt","Fine","LocNetBan","IncAndLearn","290","NewCouncil","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0",3,"0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0",3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,3
"Lauslahti Sanna","Uusimaa","KOK",45,"F",0,"Uusimaa",7,1,1,0,"ReducSlight","0","0","NoImpact","Yes","RaiseByOne","NotAny","PricePrior","CutBusiness","DebtRestruct","YesAlways","VAT","UnionFees","Keep","1","Keep","NotSoon","YesWithEU","NoRestrict","NoIncrease","Keep","1","YesIfOpt","TooLoose","LocNetBan","NoneOfThese","170","VoluntCoop","LessEq",29,"0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1",4,"0","1","1","0","1","0","0","1","0","1","1","0","1","0","0","1","1",9,"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","1","1","-1",2,3,3
"Lauttamus Ulla","C-Finland","SDP",55,"F",0,"C-Finland",6,1,0,0,"ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","Fifty","RedMilitary","DebtRestruct","YesIfOther","CapIncome","NoneOfThese","Keep","1","Keep","NotSoon","YesHumRight","ResRussian","GrowMod","BanHandG","1","YesTrad","TooStrict","LocNetBan","NoInc","230","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0",3,"0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",3,"1","0","0","1","1","0","1","1","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0",0,10,2
"Lawson Hellu Latekoe","Oulu","VIHR",48,"M",0,"N-Ostrobothnia",5,1,0,0,"ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","Fifty","RedMilitary","FinInterest","YesAlways","Energy","EmpBenDed","Keep","0","Select","Never","YesHumRight","ResAllForeign","Keep","BanHandG","1","YesTrad","TooStrict","LocNetBan","NoInc","0","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0",3,"0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1",3,"1","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","1","0","0","-1","1","1","1","1","1","0","0","0",1,13,2
"Lehikoinen Hannu","Pirkanmaa","VAS",54,"M",0,"Pirkanmaa",6,1,0,0,"ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","Fifty","CutBusiness","SuppWasMstk","YesAlways","CapIncome","NoneOfThese","Keep","1","Keep","Never","YesWithEU","ResRussian","Keep","BanHandG","1","YesIfAlt","Fine","LocNetBan","NoInc","290","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0",3,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1",3,"1","0","0","1","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",0,7,2
"Lehikoinen Janne","Uusimaa","KTP",38,"M",0,"Uusimaa",3,0,0,0,"ReducMuch","1","0","NoImpact","Yes","Reduce","NotAny","Fifty","RedMilitary","QuitEuro","YesAlways","CapIncome","TFHomeSeller","RemGrad","1","Quit","Never","YesHumRight","NoRestrict","Keep","BanHomeStrg","1","YesIfOpt","Fine","WNetBandAndBuild","Reduce","400","Keep","LessEq",29,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0",3,"0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0",3,"1","-1","0","0","0","-1","-1","-1","1","1","0","0","0","0","-1","0","1","0","-1","0","-1","0","-1","-1","0","0","1","0","-1","-1","1",11,6,4
"Lehikoinen Jouni","Finland Proper","KESK",49,"M",1,"W-Finland",6,1,0,0,"ReducSlight","0","0","NoImpact","Yes","Keep","NotAny","Fifty","RedDvlAid","SuppWasMstk","Never","CapIncome","UnionFees","Keep","0","Keep","NotSoon","YesWithEU","ResAllForeign","GrowMod","BanHomeStrg","0","YesTrad","Fine","Keep","IncAndLearn","290","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1",3,"0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0",3,"0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,2,3
"Lehkamo Arto","Uusimaa","KD",48,"M",0,"Uusimaa",6,0,0,0,"ReducSlight","0","1","NoImpact","Yes","Keep","NotAny","Fifty","Other","QuitEuro","YesIfOther","RealEst","UnionFees","RemGrad","0","Keep","Never","YesHumRight","ResRussian","GrowMod","Loosen","1","YesTrad","TooLoose","Keep","IncAndLearn","170","NewCouncil","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1",3,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0",3,"0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","-1","0","0","1","1","0","0","0","0","0","0",1,5,3
"Lehti Eero","Uusimaa","KOK",66,"M",0,"Uusimaa",6,1,1,0,"Approp","0","1","Keep","Yes","Keep","NotAny","Fifty","RedDvlAid","FinInterest","Never","NotAny","UnionFees","Keep","0","Keep","YesSoon","YesWithEU","NoRestrict","Reduce","Keep","1","YesTrad","TooLoose","LocNetBan","IncAndLearn","0","Keep","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1",3,"0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0",3,"1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","0","0","0","-1","-1","0","0","1","0","1","1","1","1","1",2,20,1
"Lehtimaki Esko","Vaasa","KESK",50,"M",0,"S-Ostrobothnia",6,1,0,0,"ReducSlight","0","0","Keep","Yes","Keep","NotAny","Fifty","RedDvlAid","FinInterest","YesIfOther","CapIncome","UnionFees","Keep","0","Keep","Never","YesHumRight","ResRussian","NoIncrease","Keep","0","YesTrad","TooLoose","Keep","IncAndLearn","290","VoluntCoop","MoreEq",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0",3,"0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0",3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,3
"Lehtimaki Jukka","Uusimaa","KESK",32,"M",0,"Uusimaa",3,1,0,0,"ReducSlight","0","0","NoImpact","Yes","Keep","NotAny","Fifty","CutBusiness","FinInterest","YesAlways","CapIncome","TFHomeSeller","RemGrad","0","Keep","NotSoon","YesHumRight","ResAllForeign","GrowMod","Keep","1","YesIfOpt","Fine","Keep","NoInc","290","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0",3,"0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0",3,"1","0","0","1","0","1","0","0","0","0","1","1","0","0","1","0","1","0","0","0","-1","0","0","0","0","0","1","1","0","0","0",1,9,2
"Lehtinen Lasse","Vaasa","PS",56,"M",0,"N-Ostrobothnia",7,0,0,0,"ReducMuch","0","1","Keep","NoIncrease","Keep","RemAllowance","Fifty","RedDvlAid","QuitEuro","YesAlways","CapIncome","NoneOfThese","Keep","0","Keep","NotSoon","NoDom","ResAllForeign","Remove","Loosen","1","YesTrad","TooLoose","TooMuch","Reduce","340","Keep","MoreEq",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1",3,"0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",3,"0","1","1","0","0","0","0","0","1","1","0","0","0","0","1","1","1","-1","0","1","-1","0","0","1","1","0","0","1","-1","0","0",3,11,1
"Lehtinen Merja","Helsinki","SEN",62,"F",0,"Uusimaa",5,0,0,0,"ReducMuch","1","0","Keep","Yes","RaiseByOne","IncAge","Fifty","Other","SuppWasMstk","YesAlways","NoneOfThese","EmpBenDed","Keep","1","Select","NotSoon","YesHumRight","ResRussian","GrowMod","BanHomeStrg","0","YesTrad","TooLoose","WNetBan","Reduce","170","Must","RemEq",29,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1",3,"0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0",3,"1","0","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","0","1","0","1","0","1","0","1","1","1","1","1","0","1",0,23,1
"Lehtinen Sanna","Helsinki","KESK",33,"F",0,"Uusimaa",7,0,0,0,"ReducSlight","1","0","Keep","Yes","Keep","NotAny","PricePrior","Other","FinInterest","YesAlways","CapIncome","EmpBenDed","Keep","0","Keep","NotSoon","YesHumRight","ResRussian","Keep","Keep","0","YesTrad","Fine","LocNetBan","NoInc","230","VoluntCoop","Keep",29,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0",3,"0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,3
"Lehtinen Seppo","Finland Proper","SDP",61,"M",0,"W-Finland",4,1,0,0,"ReducMuch","0","1","Keep","Yes","Keep","NotAny","Fifty","RedMilitary","SuppWasMstk","YesIfOther","CapIncome","NoneOfThese","Keep","1","Keep","Never","YesWithEU","NoRestrict","GrowMod","Keep","1","YesTrad","Fine","Keep","NoInc","0","Must","Keep",29,"0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",3,"0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0",3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,3
